time,strain,strain_rate,stress
8.66,0.01752613360087729,-0.03026947606795669,0.3416644863142398
8.67,0.017214840540078876,-0.031984015441886254,0.2640298759778977
8.68,0.01688655851004033,-0.03366699045405147,0.18613470003067883
8.69,0.016541611485491246,-0.035316740211303745,0.10805583160684419
8.700000000000001,0.01618033988749894,-0.03693163660980917,0.02987032512295207
8.71,0.01580310024751378,-0.03851008594179124,-0.04834465976554851
8.72,0.015410264855515781,-0.04005053046832761,-0.1265119343115818
8.73,0.015002221392609165,-0.04155144995665105,-0.20455435685242063
8.74,0.014579372548428232,-0.04301136318043445,-0.2823949089391927
8.75,0.014142135623730978,-0.04442882938158358,-0.3599567713447922
8.76,0.013690942118573779,-0.045802449692090824,-0.43716339987518216
8.77,0.013226237306473073,-0.04713086851454858,-0.513938600909272
8.78,0.01274847979497386,-0.0484127748599612,-0.5902066065928235
8.790000000000001,0.012258141073059517,-0.04964690364153245,-0.6658921496121755
8.8,0.011755705045849423,-0.05083203692315269,-0.7409205374739938
8.81,0.011241667557042603,-0.05196700512135584,-0.8152177262177457
8.82,0.010716535899579958,-0.05305068815955677,-0.8887103934881494
8.83,0.010180828315007424,-0.05408201657343154,-0.9613260108954865
8.84,0.009635073482034337,-0.055059972566349216,-1.0329929155923656
8.85,0.009079809994791002,-0.05598359101381495,-1.103640380996301
8.86,0.008515585831301492,-0.05685196041593101,-1.1731986865883108
8.870000000000001,0.007942957812695557,-0.057664223796936996,-1.2415991867186524
8.88,0.00736249105369354,-0.05841957955094132,-1.308774378351789
8.89,0.0067747584049058455,-0.05911728223301019,-1.3746579676837376
8.9,0.006180339887498935,-0.05975664329483113,-1.4391849355660504
8.91,0.00557982212078461,-0.06033703176422699,-1.5022916016718624
8.92,0.004973797743297089,-0.060857874867849736,-1.5639156873406874
8.93,0.004362864827930883,-0.06131865859643814,-1.6239963770399362
8.94,0.003747626291714563,-0.06171892821208324,-1.6824743783825051
8.950000000000001,0.0031286893008045866,-0.062058288696999586,-1.7392919806412042
8.96,0.002506664671286022,-0.06233640514335994,-1.7943931117022758
8.97,0.0018821662663702624,-0.06255300308380916,-1.8477233934018031
8.98,0.0012558103905862825,-0.06270786876233027,-1.8992301951903916
8.99,0.0006282151815625487,-0.06280084934519571,-1.9488626860731673
9.0,2.2043642384652358e-17,-0.06283185307179587,-1.9965718847738323
9.01,-0.0006282151815625048,-0.06280084934519571,-2.0423107080732703
9.02,-0.0012558103905862383,-0.06270786876233028,-2.0860340172750003
9.03,-0.0018821662663702186,-0.06255300308380918,-2.1276986627516186
9.040000000000001,-0.0025066646712861196,-0.062336405143359905,-2.1672635265282736
9.05,-0.003128689300804613,-0.06205828869699957,-2.204689562861142
9.06,-0.0037476262917145197,-0.06171892821208326,-2.2399398367708625
9.07,-0.0043628648279308395,-0.061318658596438175,-2.2729795604929044
9.08,-0.004973797743297047,-0.06085787486784977,-2.303776127808888
9.09,-0.005579822120784567,-0.06033703176422702,-2.3322991462249867
9.1,-0.006180339887498894,-0.05975664329483118,-2.3585204669656497
9.11,-0.006774758404905803,-0.059117282233010236,-2.3824142127530443
9.120000000000001,-0.007362491053693565,-0.05841957955094129,-2.4039568033448053
9.13,-0.007942957812695647,-0.05766422379693687,-2.423126978804887
9.14,-0.008515585831301452,-0.056851960415931074,-2.4399058204845536
9.15,-0.009079809994790964,-0.05598359101381501,-2.4542767696928016
9.16,-0.009635073482034299,-0.055059972566349286,-2.466225644037788
9.17,-0.010180828315007384,-0.05408201657343162,-2.47574065142314
9.18,-0.01071653589957992,-0.053050688159556846,-2.482812401685328
9.19,-0.011241667557042567,-0.051967005121355915,-2.4874339158606267
9.200000000000001,-0.011755705045849503,-0.05083203692315251,-2.4896006330725067
9.21,-0.012258141073059536,-0.0496469036415324,-2.489310415032671
9.22,-0.012748479794973826,-0.04841277485996129,-2.486563548151287
9.23,-0.01322623730647304,-0.04713086851454867,-2.4813627432543326
9.24,-0.013690942118573746,-0.045802449692090914,-2.4737131329083413
9.25,-0.014142135623730947,-0.04442882938158368,-2.463622266355175
9.26,-0.0145793725484282,-0.04301136318043455,-2.451100102061837
9.27,-0.015002221392609138,-0.04155144995665115,-2.4361589978926657
9.28,-0.015410264855515752,-0.04005053046832772,-2.4188136989136146
9.290000000000001,-0.01580310024751384,-0.038510085941791,-2.3990813228406522
