time,strain,strain_rate,stress
17.1,0.02,0.0,7.876212577403365e-30
17.2,0.02,0.0,5.27958317747155e-30
17.3,0.02,0.0,3.539010438571696e-30
17.400000000000002,0.02,0.0,2.372269640103974e-30
17.5,0.02,0.0,1.5901798943634587e-30
17.6,0.02,0.0,1.0659294599946556e-30
17.7,0.02,0.0,7.145138846943678e-31
17.8,0.02,0.0,4.789529800814294e-31
17.900000000000002,0.02,0.0,3.2105178365708855e-31
18.0,0.02,0.0,2.1520744640084553e-31
18.1,0.02,0.0,1.4425786537862633e-31
18.2,0.02,0.0,9.669893896160468e-32
18.3,0.02,0.0,6.481923721633996e-32
18.400000000000002,0.02,0.0,4.344963407485178e-32
18.5,0.02,0.0,2.9125160713286574e-32
18.6,0.02,0.0,1.952317907012554e-32
18.7,0.02,0.0,1.3086778293048693e-32
18.8,0.02,0.0,8.772329827854555e-33
18.900000000000002,0.02,0.0,5.880268534047244e-33
19.0,0.02,0.0,3.941661874444503e-33
19.1,0.02,0.0,2.642174969134549e-33
19.200000000000003,0.02,0.0,1.7711028469444745e-33
19.3,0.02,0.0,1.1872057418976821e-33
19.400000000000002,0.02,0.0,7.95807807562625e-34
19.5,0.02,0.0,5.3344592620090455e-34
19.6,0.02,0.0,3.5757949780851252e-34
19.700000000000003,0.02,0.0,2.3969270543240156e-34
19.8,0.02,0.0,1.606708253398557e-34
19.900000000000002,0.02,0.0,1.0770087503839563e-34
20.0,0.02,0.0,7.219405551381661e-35
20.1,0.02,0.0,4.839312261552077e-35
20.200000000000003,0.02,0.0,3.243888017944404e-35
20.3,0.02,0.0,2.17444316552297e-35
20.400000000000002,0.02,0.0,1.45757284281523e-35
20.5,0.02,0.0,9.770402950962111e-36
20.6,0.02,0.0,6.549296955875631e-36
20.700000000000003,0.02,0.0,4.3901250369636e-36
20.8,0.02,0.0,2.9427888168796785e-36
20.900000000000002,0.02,0.0,1.9726103352039392e-36
21.0,0.02,0.0,1.3222802507042937e-36
21.1,0.02,0.0,8.863509585241139e-37
21.200000000000003,0.02,0.0,5.941388153216136e-37
21.3,0.02,0.0,3.982631580379476e-37
21.400000000000002,0.02,0.0,2.6696377843029463e-37
21.5,0.02,0.0,1.7895117224724483e-37
21.6,0.02,0.0,1.1995455801890408e-37
21.700000000000003,0.02,0.0,8.04079448534161e-38
21.8,0.02,0.0,5.389905729577349e-38
21.900000000000002,0.02,0.0,3.6129618567780235e-38
22.0,0.02,0.0,2.4218407581604743e-38
22.1,0.02,0.0,1.6234084085011076e-38
22.200000000000003,0.02,0.0,1.0882031991211002e-38
22.3,0.02,0.0,7.29444418530992e-39
22.400000000000002,0.02,0.0,4.8896121621013196e-39
22.5,0.02,0.0,3.277605049596206e-39
22.6,0.02,0.0,2.1970443677319604e-39
22.700000000000003,0.02,0.0,1.4727228817204213e-39
22.8,0.02,0.0,9.871956698725805e-40
22.900000000000002,0.02,0.0,6.617370468751682e-40
23.0,0.02,0.0,4.435756077248546e-40
23.1,0.02,0.0,2.973376217904095e-40
23.200000000000003,0.02,0.0,1.9931136832667365e-40
23.3,0.02,0.0,1.3360240559216328e-40
23.400000000000002,0.02,0.0,8.955637066701054e-41
23.5,0.02,0.0,6.003143050829579e-41
23.6,0.02,0.0,4.024027126190589e-41
23.700000000000003,0.02,0.0,2.6973860484767214e-41
23.8,0.02,0.0,1.8081119401908225e-41
23.900000000000002,0.02,0.0,1.2120136789862944e-41
24.0,0.02,0.0,8.124370650939244e-42
24.1,0.02,0.0,5.44592850874816e-42
24.200000000000003,0.02,0.0,3.650515048690846e-42
24.3,0.02,0.0,2.447013415492263e-42
24.400000000000002,0.02,0.0,1.6402821453225914e-42
24.5,0.02,0.0,1.0995140031640859e-42
24.6,0.02,0.0,7.370262772177759e-43
24.700000000000003,0.02,0.0,4.940434880740927e-43
24.8,0.02,0.0,3.3116725366943642e-43
24.900000000000002,0.02,0.0,2.219880487251916e-43
25.0,0.02,0.0,1.4880303904083344e-43
25.1,0.02,0.0,9.974565998009393e-44
25.200000000000003,0.02,0.0,6.686151538971141e-44
25.3,0.02,0.0,4.481861407404434e-44
25.400000000000002,0.02,0.0,3.0042815449366785e-44
25.5,0.02,0.0,2.013830143505993e-44
25.6,0.02,0.0,1.3499107145028876e-44
25.700000000000003,0.02,0.0,9.048722122895732e-45
25.8,0.02,0.0,6.065539829983226e-45
25.900000000000002,0.02,0.0,4.0658529380653375e-45
26.0,0.02,0.0,2.7254227286181193e-45
26.1,0.02,0.0,1.8269054889138652e-45
26.200000000000003,0.02,0.0,1.2246113714314972e-45
26.3,0.02,0.0,8.208815508737356e-46
26.400000000000002,0.02,0.0,5.5025335897148626e-46
26.5,0.02,0.0,3.68845856917035e-46
26.6,0.02,0.0,2.472447717886803e-46
26.700000000000003,0.02,0.0,1.6573312680745838e-46
26.8,0.02,0.0,1.110942371912069e-46
26.900000000000002,0.02,0.0,7.446869418830362e-47
27.0,0.02,0.0,4.991785851651805e-47
27.1,0.02,0.0,3.346094121879272e-47
27.200000000000003,0.02,0.0,2.242953965817683e-47
27.3,0.02,0.0,1.5034970056227417e-47
27.400000000000002,0.02,0.0,1.0078241820234763e-47
27.5,0.02,0.0,6.75564752089813e-48
27.6,0.02,0.0,4.5284459572089607e-48
27.700000000000003,0.02,0.0,3.0355081025061983e-48
27.8,0.02,0.0,2.034761931013528e-48
27.900000000000002,0.02,0.0,1.3639417112685468e-48
28.0,0.02,0.0,9.142774706874686e-49
28.1,0.02,0.0,6.128585162405684e-49
28.200000000000003,0.02,0.0,4.10811348819709e-49
28.3,0.02,0.0,2.753750822527928e-49
28.400000000000002,0.02,0.0,1.8458943781275898e-49
28.5,0.02,0.0,1.2373400045234244e-49
28.6,0.02,0.0,8.294138087938752e-50
28.700000000000003,0.02,0.0,5.559727024933022e-50
28.8,0.02,0.0,3.726796475298723e-50
28.900000000000002,0.02,0.0,2.498146384887684e-50
29.0,0.02,0.0,1.6745575997216926e-50
29.1,0.02,0.0,1.1224895273347682e-50
