time,strain,strain_rate,stress
12.600000000000001,1.0280000000000002,0.08000000000000007,4.0
12.700000000000001,1.036,0.07999999999999896,4.0
12.8,1.044,0.08000000000000007,4.0
12.9,1.052,0.08000000000000007,4.0
13.0,1.06,0.08000000000000007,4.0
13.100000000000001,1.068,0.08000000000000007,4.0
13.200000000000001,1.076,0.08000000000000007,4.0
13.3,1.084,0.08000000000000007,4.0
13.4,1.092,0.08000000000000007,4.0
13.5,1.1,0.08000000000000007,4.0
13.600000000000001,1.108,0.08000000000000007,4.0
13.700000000000001,1.116,0.08000000000000007,4.0
13.8,1.124,0.08000000000000007,4.0
13.9,1.1320000000000001,0.08000000000000007,4.0
14.0,1.1400000000000001,0.08000000000000007,4.0
14.100000000000001,1.1480000000000001,0.08000000000000007,4.0
14.200000000000001,1.1560000000000001,0.08000000000000007,4.0
14.3,1.1640000000000001,0.08000000000000007,4.0
14.4,1.1720000000000002,0.07999999999999896,4.0
14.5,1.18,0.08000000000000007,4.0
14.600000000000001,1.1880000000000002,0.08000000000000118,4.0
14.700000000000001,1.1960000000000002,0.08000000000000007,4.0
14.8,1.2040000000000002,0.07999999999999896,4.0
14.9,1.212,0.07999999999999896,4.0
15.0,1.22,0.08000000000000118,4.0
15.100000000000001,1.2280000000000002,0.08000000000000118,4.0
15.200000000000001,1.2360000000000002,0.07999999999999896,4.0
15.3,1.244,0.07999999999999896,4.0
15.4,1.252,0.08000000000000007,4.0
15.5,1.26,0.08000000000000118,4.0
15.600000000000001,1.2680000000000002,0.08000000000000007,4.0
15.700000000000001,1.276,0.07999999999999896,4.0
15.8,1.284,0.08000000000000007,4.0
15.9,1.292,0.08000000000000007,4.0
16.0,1.3,0.08000000000000007,4.0
16.1,1.308,0.08000000000000007,4.0
16.2,1.316,0.08000000000000007,4.0
16.3,1.324,0.08000000000000118,4.0
16.400000000000002,1.3320000000000003,0.08000000000000007,4.0
16.5,1.34,0.07999999999999896,4.0
16.6,1.348,0.08000000000000007,4.0
16.7,1.356,0.08000000000000007,4.0
16.8,1.364,0.08000000000000007,4.0
16.900000000000002,1.372,0.08000000000000007,4.0
17.0,1.3800000000000001,0.08000000000000007,4.0
17.1,1.3880000000000001,0.07999999999999896,4.0
17.2,1.396,0.08000000000000007,4.0
17.3,1.4040000000000001,0.08000000000000118,4.0
17.400000000000002,1.4120000000000001,0.08000000000000007,4.0
17.5,1.4200000000000002,0.08000000000000007,4.0
17.6,1.4280000000000002,0.07999999999999896,4.0
17.7,1.436,0.08000000000000007,4.0
17.8,1.4440000000000002,0.08000000000000118,4.0
17.900000000000002,1.4520000000000002,0.07999999999999896,4.0
18.0,1.46,0.08000000000000007,4.0
18.1,1.4680000000000002,0.08000000000000007,4.0
18.2,1.476,0.08000000000000007,4.0
18.3,1.4840000000000002,0.08000000000000118,4.0
18.400000000000002,1.4920000000000002,0.07999999999999896,4.0
18.5,1.5,0.08000000000000007,4.0
18.6,1.5080000000000002,0.08000000000000007,4.0
18.7,1.516,0.07999999999999896,4.0
18.8,1.524,0.08000000000000118,4.0
18.900000000000002,1.5320000000000003,0.08000000000000007,4.0
19.0,1.54,0.08000000000000007,4.0
19.1,1.5480000000000003,0.08000000000000118,4.0
19.200000000000003,1.5560000000000003,0.07999999999999896,4.0
19.3,1.564,0.08000000000000007,4.0
19.400000000000002,1.5720000000000003,0.08000000000000007,4.0
19.5,1.58,0.07999999999999896,4.0
19.6,1.588,0.08000000000000118,4.0
19.700000000000003,1.5960000000000003,0.08000000000000007,4.0
19.8,1.604,0.08000000000000007,4.0
19.900000000000002,1.6120000000000003,0.08000000000000007,4.0
20.0,1.62,0.07999999999999896,4.0
20.1,1.6280000000000001,0.08000000000000118,4.0
20.200000000000003,1.6360000000000003,0.08000000000000007,4.0
20.3,1.6440000000000001,0.07999999999999896,4.0
20.400000000000002,1.6520000000000001,0.08000000000000007,4.0
20.5,1.6600000000000001,0.08000000000000007,4.0
20.6,1.6680000000000001,0.08000000000000118,4.0
20.700000000000003,1.6760000000000004,0.08000000000000007,4.0
20.8,1.6840000000000002,0.07999999999999896,4.0
20.900000000000002,1.6920000000000002,0.07999999999999896,4.0
21.0,1.7,0.08000000000000007,4.0
21.1,1.7080000000000002,0.08000000000000118,4.0
21.200000000000003,1.7160000000000002,0.08000000000000007,4.0
21.3,1.7240000000000002,0.08000000000000007,4.0
21.400000000000002,1.7320000000000002,0.07999999999999896,4.0
21.5,1.74,0.08000000000000007,4.0
21.6,1.7480000000000002,0.08000000000000118,4.0
21.700000000000003,1.7560000000000002,0.07999999999999896,4.0
21.8,1.764,0.08000000000000007,4.0
21.900000000000002,1.7720000000000002,0.08000000000000007,4.0
22.0,1.78,0.08000000000000007,4.0
22.1,1.7880000000000003,0.08000000000000118,4.0
22.200000000000003,1.7960000000000003,0.07999999999999896,4.0
22.3,1.804,0.08000000000000007,4.0
22.400000000000002,1.8120000000000003,0.08000000000000007,4.0
22.5,1.82,0.07999999999999896,4.0
22.6,1.828,0.08000000000000118,4.0
22.700000000000003,1.8360000000000003,0.08000000000000007,4.0
22.8,1.844,0.08000000000000007,4.0
22.900000000000002,1.8520000000000003,0.08000000000000007,4.0
23.0,1.86,0.07999999999999896,4.0
23.1,1.868,0.08000000000000118,4.0
23.200000000000003,1.8760000000000003,0.08000000000000007,4.0
23.3,1.8840000000000001,0.07999999999999896,4.0
23.400000000000002,1.8920000000000001,0.08000000000000007,4.0
23.5,1.9000000000000001,0.08000000000000007,4.0
23.6,1.9080000000000001,0.08000000000000118,4.0
23.700000000000003,1.9160000000000004,0.08000000000000007,4.0
23.8,1.9240000000000002,0.07999999999999896,4.0
23.900000000000002,1.9320000000000002,0.07999999999999896,4.0
24.0,1.94,0.08000000000000007,4.0
24.1,1.9480000000000002,0.08000000000000118,4.0
24.200000000000003,1.9560000000000002,0.08000000000000007,4.0
24.3,1.9640000000000002,0.08000000000000007,4.0
24.400000000000002,1.9720000000000002,0.07999999999999896,4.0
24.5,1.98,0.08000000000000007,4.0
24.6,1.9880000000000002,0.08000000000000118,4.0
24.700000000000003,1.9960000000000002,0.07999999999999896,4.0
24.8,2.004,0.07999999999999896,4.0
24.900000000000002,2.012,0.08000000000000007,4.0
25.0,2.02,0.08000000000000007,4.0
25.1,2.028,0.08000000000000229,4.0
25.200000000000003,2.0360000000000005,0.08000000000000007,4.0
25.3,2.044,0.07999999999999785,4.0
25.400000000000002,2.052,0.08000000000000007,4.0
25.5,2.06,0.08000000000000007,4.0
25.6,2.068,0.08000000000000007,4.0
25.700000000000003,2.076,0.08000000000000007,4.0
25.8,2.084,0.08000000000000007,4.0
25.900000000000002,2.092,0.08000000000000007,4.0
26.0,2.1,0.08000000000000007,4.0
26.1,2.108,0.08000000000000007,4.0
26.200000000000003,2.116,0.08000000000000007,4.0
26.3,2.124,0.08000000000000007,4.0
26.400000000000002,2.132,0.08000000000000007,4.0
26.5,2.14,0.08000000000000007,4.0
26.6,2.148,0.08000000000000007,4.0
26.700000000000003,2.156,0.08000000000000007,4.0
26.8,2.164,0.08000000000000007,4.0
26.900000000000002,2.172,0.08000000000000007,4.0
27.0,2.18,0.08000000000000007,4.0
27.1,2.188,0.08000000000000007,4.0
27.200000000000003,2.196,0.08000000000000007,4.0
27.3,2.204,0.08000000000000007,4.0
27.400000000000002,2.212,0.08000000000000007,4.0
27.5,2.22,0.08000000000000007,4.0
27.6,2.228,0.08000000000000007,4.0
27.700000000000003,2.236,0.08000000000000007,4.0
27.8,2.244,0.08000000000000007,4.0
27.900000000000002,2.2520000000000002,0.08000000000000007,4.0
28.0,2.2600000000000002,0.08000000000000007,4.0
28.1,2.2680000000000002,0.08000000000000007,4.0
28.200000000000003,2.2760000000000002,0.08000000000000007,4.0
28.3,2.2840000000000003,0.08000000000000007,4.0
28.400000000000002,2.2920000000000003,0.08000000000000007,4.0
28.5,2.3000000000000003,0.08000000000000007,4.0
28.6,2.3080000000000003,0.08000000000000007,4.0
28.700000000000003,2.3160000000000003,0.08000000000000007,4.0
28.8,2.3240000000000003,0.08000000000000007,4.0
28.900000000000002,2.3320000000000003,0.07999999999999785,4.0
29.0,2.34,0.08000000000000007,4.0
29.1,2.3480000000000003,0.08000000000000229,4.0
29.200000000000003,2.3560000000000003,0.08000000000000007,4.0
29.3,2.3640000000000003,0.08000000000000007,4.0
29.400000000000002,2.3720000000000003,0.07999999999999785,4.0
29.5,2.38,0.08000000000000007,4.0
29.6,2.3880000000000003,0.08000000000000229,4.0
29.700000000000003,2.3960000000000004,0.07999999999999785,4.0
29.8,2.404,0.08000000000000007,4.0
29.900000000000002,2.4120000000000004,0.08000000000000007,4.0
30.0,2.42,0.08000000000000007,4.0
30.1,2.4280000000000004,0.08000000000000229,4.0
30.200000000000003,2.4360000000000004,0.07999999999999785,4.0
30.3,2.444,0.08000000000000007,4.0
30.400000000000002,2.4520000000000004,0.08000000000000007,4.0
30.5,2.46,0.07999999999999785,4.0
30.6,2.468,0.08000000000000229,4.0
30.700000000000003,2.4760000000000004,0.08000000000000007,4.0
30.8,2.484,0.08000000000000007,4.0
30.900000000000002,2.4920000000000004,0.08000000000000007,4.0
31.0,2.5,0.07999999999999785,4.0
31.1,2.508,0.08000000000000229,4.0
31.200000000000003,2.5160000000000005,0.08000000000000007,4.0
31.3,2.524,0.07999999999999785,4.0
31.400000000000002,2.532,0.08000000000000007,4.0
31.5,2.54,0.08000000000000007,4.0
31.6,2.548,0.08000000000000229,4.0
31.700000000000003,2.5560000000000005,0.08000000000000007,4.0
31.8,2.564,0.07999999999999785,4.0
31.900000000000002,2.572,0.08000000000000007,4.0
32.0,2.58,0.08000000000000007,4.0
32.1,2.588,0.08000000000000007,4.0
32.2,2.596,0.08000000000000229,4.0
32.300000000000004,2.6040000000000005,0.08000000000000007,4.0
32.4,2.612,0.07999999999999785,4.0
32.5,2.62,0.08000000000000007,4.0
32.6,2.628,0.08000000000000007,4.0
32.7,2.636,0.08000000000000229,4.0
32.800000000000004,2.6440000000000006,0.08000000000000007,4.0
32.9,2.652,0.07999999999999785,4.0
33.0,2.66,0.08000000000000007,4.0
33.1,2.668,0.08000000000000007,4.0
33.2,2.676,0.08000000000000229,4.0
33.300000000000004,2.6840000000000006,0.08000000000000007,4.0
33.4,2.692,0.07999999999999785,4.0
33.5,2.7,0.08000000000000007,4.0
33.6,2.708,0.08000000000000007,4.0
33.7,2.716,0.08000000000000007,4.0
33.800000000000004,2.724,0.07999999999999785,4.0
33.9,2.7319999999999998,0.08000000000000007,4.0
34.0,2.74,0.08000000000000229,4.0
34.1,2.748,0.08000000000000007,4.0
34.2,2.7560000000000002,0.08000000000000007,4.0
34.300000000000004,2.7640000000000002,0.07999999999999785,4.0
34.4,2.772,0.08000000000000007,4.0
34.5,2.7800000000000002,0.08000000000000229,4.0
34.6,2.7880000000000003,0.08000000000000007,4.0
34.7,2.7960000000000003,0.08000000000000007,4.0
34.800000000000004,2.8040000000000003,0.07999999999999785,4.0
34.9,2.812,0.08000000000000007,4.0
35.0,2.8200000000000003,0.08000000000000229,4.0
35.1,2.8280000000000003,0.08000000000000007,4.0
35.2,2.8360000000000003,0.08000000000000007,4.0
35.300000000000004,2.8440000000000003,0.07999999999999785,4.0
35.4,2.852,0.07999999999999785,4.0
35.5,2.86,0.08000000000000229,4.0
35.6,2.8680000000000003,0.08000000000000229,4.0
35.7,2.8760000000000003,0.08000000000000007,4.0
35.800000000000004,2.8840000000000003,0.07999999999999785,4.0
35.9,2.892,0.07999999999999785,4.0
36.0,2.9,0.08000000000000229,4.0
36.1,2.9080000000000004,0.08000000000000229,4.0
36.2,2.9160000000000004,0.08000000000000007,4.0
36.300000000000004,2.9240000000000004,0.07999999999999785,4.0
36.4,2.932,0.07999999999999785,4.0
36.5,2.94,0.08000000000000229,4.0
36.6,2.9480000000000004,0.08000000000000229,4.0
36.7,2.9560000000000004,0.08000000000000007,4.0
36.800000000000004,2.9640000000000004,0.07999999999999785,4.0
36.9,2.972,0.07999999999999785,4.0
37.0,2.98,0.08000000000000007,4.0
37.1,2.988,0.08000000000000229,4.0
37.2,2.9960000000000004,0.08000000000000229,4.0
37.300000000000004,3.0040000000000004,0.07999999999999785,4.0
37.4,3.012,0.07999999999999785,4.0
37.5,3.02,0.08000000000000007,4.0
37.6,3.028,0.08000000000000229,4.0
37.7,3.0360000000000005,0.08000000000000229,4.0
37.800000000000004,3.0440000000000005,0.07999999999999785,4.0
37.9,3.052,0.07999999999999785,4.0
38.0,3.06,0.08000000000000007,4.0
38.1,3.068,0.08000000000000229,4.0
38.2,3.0760000000000005,0.08000000000000229,4.0
38.300000000000004,3.0840000000000005,0.08000000000000007,4.0
38.400000000000006,3.0920000000000005,0.07999999999999785,4.0
38.5,3.1,0.07999999999999785,4.0
38.6,3.108,0.08000000000000007,4.0
38.7,3.116,0.08000000000000229,4.0
38.800000000000004,3.1240000000000006,0.08000000000000229,4.0
38.900000000000006,3.1320000000000006,0.07999999999999785,4.0
39.0,3.14,0.07999999999999785,4.0
39.1,3.148,0.08000000000000007,4.0
39.2,3.156,0.08000000000000229,4.0
39.300000000000004,3.1640000000000006,0.08000000000000229,4.0
39.400000000000006,3.1720000000000006,0.07999999999999785,4.0
39.5,3.18,0.07999999999999785,4.0
39.6,3.188,0.08000000000000007,4.0
39.7,3.196,0.08000000000000229,4.0
39.800000000000004,3.2040000000000006,0.08000000000000229,4.0
39.900000000000006,3.2120000000000006,0.07999999999999785,4.0
40.0,3.22,0.07999999999999785,4.0
40.1,3.228,0.08000000000000007,4.0
40.2,3.236,0.08000000000000007,4.0
40.300000000000004,3.244,0.08000000000000229,4.0
40.400000000000006,3.2520000000000007,0.08000000000000007,4.0
40.5,3.2600000000000002,0.07999999999999785,4.0
40.6,3.2680000000000002,0.08000000000000007,4.0
40.7,3.2760000000000002,0.08000000000000007,4.0
40.800000000000004,3.2840000000000003,0.08000000000000229,4.0
40.900000000000006,3.2920000000000007,0.08000000000000007,4.0
41.0,3.3000000000000003,0.07999999999999785,4.0
41.1,3.3080000000000003,0.08000000000000007,4.0
41.2,3.3160000000000003,0.08000000000000007,4.0
41.300000000000004,3.3240000000000003,0.08000000000000229,4.0
41.400000000000006,3.3320000000000007,0.08000000000000007,4.0
41.5,3.3400000000000003,0.07999999999999785,4.0
41.6,3.3480000000000003,0.08000000000000007,4.0
41.7,3.3560000000000003,0.08000000000000007,4.0
41.800000000000004,3.3640000000000003,0.08000000000000007,4.0
41.900000000000006,3.3720000000000003,0.07999999999999785,4.0
42.0,3.38,0.08000000000000007,4.0
42.1,3.3880000000000003,0.08000000000000229,4.0
42.2,3.3960000000000004,0.08000000000000007,4.0
42.300000000000004,3.4040000000000004,0.08000000000000007,4.0
42.400000000000006,3.4120000000000004,0.07999999999999785,4.0
42.5,3.42,0.08000000000000007,4.0
42.6,3.4280000000000004,0.08000000000000229,4.0
42.7,3.4360000000000004,0.08000000000000007,4.0
42.800000000000004,3.4440000000000004,0.08000000000000007,4.0
42.900000000000006,3.4520000000000004,0.07999999999999785,4.0
43.0,3.46,0.08000000000000007,4.0
43.1,3.4680000000000004,0.08000000000000229,4.0
43.2,3.4760000000000004,0.08000000000000007,4.0
43.300000000000004,3.4840000000000004,0.08000000000000007,4.0
43.400000000000006,3.4920000000000004,0.07999999999999785,4.0
43.5,3.5,0.07999999999999785,4.0
43.6,3.508,0.08000000000000229,4.0
43.7,3.5160000000000005,0.08000000000000229,4.0
43.800000000000004,3.5240000000000005,0.08000000000000007,4.0
43.900000000000006,3.5320000000000005,0.07999999999999785,4.0
44.0,3.54,0.07999999999999785,4.0
44.1,3.548,0.08000000000000229,4.0
44.2,3.5560000000000005,0.08000000000000229,4.0
44.300000000000004,3.5640000000000005,0.08000000000000007,4.0
44.400000000000006,3.5720000000000005,0.07999999999999785,4.0
44.5,3.58,0.07999999999999785,4.0
44.6,3.588,0.08000000000000229,4.0
44.7,3.5960000000000005,0.08000000000000229,4.0
44.800000000000004,3.6040000000000005,0.08000000000000007,4.0
44.900000000000006,3.6120000000000005,0.07999999999999785,4.0
45.0,3.62,0.07999999999999785,4.0
45.1,3.628,0.08000000000000007,4.0
45.2,3.636,0.08000000000000229,4.0
45.300000000000004,3.6440000000000006,0.08000000000000229,4.0
45.400000000000006,3.6520000000000006,0.07999999999999785,4.0
45.5,3.66,0.07999999999999785,4.0
45.6,3.668,0.08000000000000007,4.0
45.7,3.676,0.08000000000000229,4.0
45.800000000000004,3.6840000000000006,0.08000000000000229,4.0
45.900000000000006,3.6920000000000006,0.07999999999999785,4.0
46.0,3.7,0.07999999999999785,4.0
46.1,3.708,0.08000000000000007,4.0
46.2,3.716,0.08000000000000229,4.0
46.300000000000004,3.7240000000000006,0.08000000000000229,4.0
46.400000000000006,3.7320000000000007,0.07999999999999785,4.0
46.5,3.74,0.07999999999999785,4.0
46.6,3.748,0.08000000000000007,4.0
46.7,3.7560000000000002,0.08000000000000007,4.0
46.800000000000004,3.7640000000000002,0.08000000000000229,4.0
46.900000000000006,3.7720000000000007,0.08000000000000007,4.0
47.0,3.7800000000000002,0.07999999999999785,4.0
47.1,3.7880000000000003,0.08000000000000007,4.0
47.2,3.7960000000000003,0.08000000000000007,4.0
47.300000000000004,3.8040000000000003,0.08000000000000229,4.0
47.400000000000006,3.8120000000000007,0.08000000000000007,4.0
47.5,3.8200000000000003,0.07999999999999785,4.0
47.6,3.8280000000000003,0.08000000000000007,4.0
47.7,3.8360000000000003,0.08000000000000007,4.0
47.800000000000004,3.8440000000000003,0.08000000000000229,4.0
47.900000000000006,3.8520000000000008,0.07999999999999785,4.0
48.0,3.86,0.07999999999999785,4.0
48.1,3.8680000000000003,0.08000000000000229,4.0
48.2,3.8760000000000003,0.08000000000000007,4.0
48.300000000000004,3.8840000000000003,0.08000000000000007,4.0
48.400000000000006,3.8920000000000003,0.07999999999999785,4.0
48.5,3.9,0.08000000000000007,4.0
48.6,3.9080000000000004,0.08000000000000229,4.0
48.7,3.9160000000000004,0.08000000000000007,4.0
48.800000000000004,3.9240000000000004,0.08000000000000007,4.0
48.900000000000006,3.9320000000000004,0.07999999999999785,4.0
49.0,3.94,0.08000000000000007,4.0
49.1,3.9480000000000004,0.08000000000000229,4.0
49.2,3.9560000000000004,0.08000000000000007,4.0
49.300000000000004,3.9640000000000004,0.08000000000000007,4.0
49.400000000000006,3.9720000000000004,0.07999999999999785,4.0
49.5,3.98,0.08000000000000007,4.0
49.6,3.9880000000000004,0.08000000000000229,4.0
49.7,3.9960000000000004,0.08000000000000007,4.0
49.800000000000004,4.0040000000000004,0.08000000000000007,4.0
49.900000000000006,4.0120000000000005,0.07999999999999563,4.0
50.0,4.02,0.07999999999999119,4.0
